Id,SalePrice
1627,207921.03
1628,269872.28
1629,181830.95
1630,291450.22
1631,207162.23
1632,219162.1
1633,185050.53
1634,207468.45
1635,193251.97
1636,171328.19
1637,215920.3
1638,215044.28
1639,206504.4
1640,244035.95
1641,192901.61
1642,234271.62
1643,221888.97
1644,229831.56
1645,226283.92
1646,174435.4
1647,165082.73
1648,134461.12
1649,141898.1
1650,132473.52
1651,130544.26
1652,104646.73
1653,101229.58
1654,148953.08
1655,120895.76
1656,141274.4
1657,150591.84
1658,150468.1
1659,103923.79
1660,164697.06
1661,384263.5
1662,316914.97
1663,324766.62
1664,391905.56
1665,290569.7
1666,309646.56
1667,318368.4
1668,303863.94
1669,273630.62
1670,305277.34
1671,279162.03
1672,367775.72
1673,291063.78
1674,260371.67
1675,209820.75
1676,208679.36
1677,228940.69
1678,388694.28
1679,337160.72
1680,281793.34
1681,241265.14
1682,303574.53
1683,204175.61
1684,199493.56
1685,193675.75
1686,183019.62
1687,183376.53
1688,215541.42
1689,213911.6
1690,217257.86
1691,207222.56
1692,255848.08
1693,172705.45
1694,198196.97
1695,173536.19
1696,269775.03
1697,179481.58
1698,322251.22
1699,297738.66
1700,260980.39
1701,270228.28
1702,254179.4
1703,262215.03
1704,275274.8
1705,247781.22
1706,347944.4
1707,215817.03
1708,214558.38
1709,271619.6
1710,230887.4
1711,270501.4
1712,260559.28
1713,269395.6
1714,224132.22
1715,205407.56
1716,193296.94
1717,191043.0
1718,136736.42
1719,215004.81
1720,231681.0
1721,183913.56
1722,129781.87
1723,176838.08
1724,217331.25
1725,234832.72
1726,190875.44
1727,157345.31
1728,186545.03
1729,170360.56
1730,158292.97
1731,114904.664
1732,144981.33
1733,106548.19
1734,113035.24
1735,125086.55
1736,96762.26
1737,296338.0
1738,244483.84
1739,257802.94
1740,237605.53
1741,210736.28
1742,182635.31
1743,186039.45
1744,291790.6
1745,212222.14
1746,192609.7
1747,222228.19
1748,233657.84
1749,163575.9
1750,134255.55
1751,257950.47
1752,102085.805
1753,161587.56
1754,212820.6
1755,179557.9
1756,140626.0
1757,104782.84
1758,166387.66
1759,179614.4
1760,187905.0
1761,186851.78
1762,178523.39
1763,175672.5
1764,105409.07
1765,164406.89
1766,202455.17
1767,244602.88
1768,142004.73
1769,173542.03
1770,158754.44
1771,109628.125
1772,126200.98
1773,135605.28
1774,170099.69
1775,126678.27
1776,119456.04
1777,94755.695
1778,133915.89
1779,123082.164
1780,173079.53
1781,114466.96
1782,79570.7
1783,158140.86
1784,100925.99
1785,118863.01
1786,160012.9
1787,170109.52
1788,55166.453
1789,103216.195
1790,81417.62
1791,224941.19
1792,161830.05
1793,137835.83
1794,163308.1
1795,120736.12
1796,115186.59
1797,135434.0
1798,108673.82
1799,92746.55
1800,107051.63
1801,134847.22
1802,149239.11
1803,163203.66
1804,139666.5
1805,134703.27
1806,116321.13
1807,138436.39
1808,131287.67
1809,123259.93
1810,142430.88
1811,76504.016
1812,90279.53
1813,110487.15
1814,80863.48
1815,44109.6
1816,81427.29
1817,126321.87
1818,150510.8
1819,127323.02
1820,60805.555
1821,97024.26
1822,154722.92
1823,34037.86
1824,133831.3
1825,141130.33
1826,94319.53
1827,96537.625
1828,135861.03
1829,159656.1
1830,142762.16
1831,142718.78
1832,92990.21
1833,131176.08
1834,112606.38
1835,140917.27
1836,108046.17
1837,81637.41
1838,105692.055
1839,86008.84
1840,156199.88
1841,124434.82
1842,91306.336
1843,156428.88
1844,127818.48
1845,153969.28
1846,148106.66
1847,178152.64
1848,35820.836
1849,115812.31
1850,109300.87
1851,135219.86
1852,128200.46
1853,134474.34
1854,164081.7
1855,149458.75
1856,242439.14
1857,142284.81
1858,133573.22
1859,107792.7
1860,162615.88
1861,108592.51
1862,313821.53
1863,308509.7
1864,308526.25
1865,304905.2
1866,305414.22
1867,244086.05
1868,294066.88
1869,221495.6
1870,235894.17
1871,255204.25
1872,198425.94
1873,245950.69
1874,154113.81
1875,205446.86
1876,219899.61
1877,217905.56
1878,224559.25
1879,125961.164
1880,133875.27
1881,261673.97
1882,253916.73
1883,196169.89
1884,208499.69
1885,237317.45
1886,271963.0
1887,231670.78
1888,272463.66
1889,194361.08
1890,134956.61
1891,135479.84
1892,84405.76
1893,119443.54
1894,127178.17
1895,141072.9
1896,117925.125
1897,123226.49
1898,113738.25
1899,145659.06
1900,134093.34
1901,160476.44
1902,145691.34
1903,198587.6
1904,131992.95
1905,197912.97
1906,155162.55
1907,216045.62
1908,114199.17
1909,146720.44
1910,127264.5
1911,220396.69
1912,280726.72
1913,197859.31
1914,49866.53
1915,263347.7
1916,42577.133
1917,243963.58
1918,140776.34
1919,186014.22
1920,177182.92
1921,332550.03
1922,285003.4
1923,221308.45
1924,259771.0
1925,220075.83
1926,324271.9
1927,128973.74
1928,178248.94
1929,106807.99
1930,121555.23
1931,151814.25
1932,144709.4
1933,183590.27
1934,194996.61
1935,192698.56
1936,196566.19
1937,197888.5
1938,186576.6
1939,222829.45
1940,180962.72
1941,189162.17
1942,190595.12
1943,198397.28
1944,304957.3
1945,307373.78
1946,153949.62
1947,257272.55
1948,188267.38
1949,235289.8
1950,195963.62
1951,257168.44
1952,220147.53
1953,201940.03
1954,201183.7
1955,134383.19
1956,293668.34
1957,168571.97
1958,291767.4
1959,149107.9
1960,96412.15
1961,122338.234
1962,93104.82
1963,113905.46
1964,112967.88
1965,134975.77
1966,124977.7
1967,281511.84
1968,357864.4
1969,325923.97
1970,352526.66
1971,378479.1
1972,330626.25
1973,268619.38
1974,303716.5
1975,386868.8
1976,280179.2
1977,339927.56
1978,316427.97
1979,293408.62
1980,212335.69
1981,307882.28
1982,223052.53
1983,207843.2
1984,180051.81
1985,239723.25
1986,231875.84
1987,192324.44
1988,201672.81
1989,210615.23
1990,230164.75
1991,232543.31
1992,237785.88
1993,190754.06
1994,228025.72
1995,201361.53
1996,279589.06
1997,286276.1
1998,300843.6
1999,277266.16
2000,289512.7
2001,280138.34
2002,249977.22
2003,263830.3
2004,284351.9
2005,225406.1
2006,217309.9
2007,260636.92
2008,223026.97
2009,206959.97
2010,208258.66
2011,147124.83
2012,184926.9
2013,183243.98
2014,195839.1
2015,201083.6
2016,205511.56
2017,198678.72
2018,121185.63
2019,143129.56
2020,90720.54
2021,87863.71
2022,203587.42
2023,142342.73
2024,286112.88
2025,325761.1
2026,172199.53
2027,167956.38
2028,157897.34
2029,172415.12
2030,248493.89
2031,228782.47
2032,227600.75
2033,235378.0
2034,172242.62
2035,235573.34
2036,211632.56
2037,210956.4
2038,252956.95
2039,193095.75
2040,304059.28
2041,262618.03
2042,215837.78
2043,177627.33
2044,193546.45
2045,199641.6
2046,139661.28
2047,143230.25
2048,148592.16
2049,158748.31
2050,160948.06
2051,92347.0
2052,129785.836
2053,150719.81
2054,63391.82
2055,157167.6
2056,153411.75
2057,108547.01
2058,238665.9
2059,150174.34
2060,185992.25
2061,190199.47
2062,119857.68
2063,98771.19
2064,142976.31
2065,107650.016
2066,188193.55
2067,143570.78
2068,148293.75
2069,66280.27
2070,91777.086
2071,106082.29
2072,170850.9
2073,140734.53
2074,189767.44
2075,151848.45
2076,119401.37
2077,150544.25
2078,111330.26
2079,136852.98
2080,100639.54
2081,105289.85
2082,136682.66
2083,136654.56
2084,90069.945
2085,106747.836
2086,144750.69
2087,126198.54
2088,102696.13
2089,66229.29
2090,124548.9
2091,99787.914
2092,147181.03
2093,113521.7
2094,113301.695
2095,136394.4
2096,68418.836
2097,96996.69
2098,145537.16
2099,41729.324
2100,96712.5
2101,124111.836
2102,119934.65
2103,93197.945
2104,121703.5
2105,133373.6
2106,53801.848
2107,217792.0
2108,116438.055
2109,106500.52
2110,128091.1
2111,135247.78
2112,135678.84
2113,107814.15
2114,109829.875
2115,149045.52
2116,118057.22
2117,157063.66
2118,104394.27
2119,94520.516
2120,114805.1
2121,88385.11
2122,115897.01
2123,77674.89
2124,156371.69
2125,149309.38
2126,173563.19
2127,163878.78
2128,117623.6
2129,81827.73
2130,128931.555
2131,165096.0
2132,117608.72
2133,132491.66
2134,130137.05
2135,103684.445
2136,48082.566
2137,114954.66
2138,134270.25
2139,158076.22
2140,140346.23
2141,143032.22
2142,126087.4
2143,141692.02
2144,99035.8
2145,146985.0
2146,161271.64
2147,178025.89
2148,142701.66
2149,144393.4
2150,227086.16
2151,101913.79
2152,165705.97
2153,184988.19
2154,90643.51
2155,146464.9
2156,253329.56
2157,253763.9
2158,236181.4
2159,214894.48
2160,199737.97
2161,252665.56
2162,356261.25
2163,329004.38
2164,245808.38
2165,187157.52
2166,164954.1
2167,228806.89
2168,205543.94
2169,199224.62
2170,217507.0
2171,157427.47
2172,150857.61
2173,171965.38
2174,238094.34
2175,277514.25
2176,281221.16
2177,238643.56
2178,226915.36
2179,150550.69
2180,226492.4
2181,199985.34
2182,229805.25
2183,199529.86
2184,124172.39
2185,125941.68
2186,157632.89
2187,162406.4
2188,157018.4
2189,309052.56
2190,51507.758
2191,53669.93
2192,70307.58
2193,103722.43
2194,104306.46
2195,93428.57
2196,88566.46
2197,115073.805
2198,151647.78
2199,187239.3
2200,141667.89
2201,147116.12
2202,170143.5
2203,153245.97
2204,162194.39
2205,102151.836
2206,138314.88
2207,194625.62
2208,244563.64
2209,218008.27
2210,120595.71
2211,108730.805
2212,109994.29
2213,92769.37
2214,141491.89
2215,97326.21
2216,147437.0
2217,46728.164
2218,59626.434
2219,59548.79
2220,54990.023
2221,265800.3
2222,251752.47
2223,287618.06
2224,234502.28
2225,132172.48
2226,214832.81
2227,213846.89
2228,264017.47
2229,251603.56
2230,162766.2
2231,220537.39
2232,206311.75
2233,201165.94
2234,252881.44
2235,227396.81
2236,264435.66
2237,322769.03
2238,219908.67
2239,111065.24
2240,169199.75
2241,168960.03
2242,133773.66
2243,132491.05
2244,105909.83
2245,95702.555
2246,129538.58
2247,121631.695
2248,117360.6
2249,119251.664
2250,127697.945
2251,111638.16
2252,200491.56
2253,167519.72
2254,185958.67
2255,214052.72
2256,176045.81
2257,226367.9
2258,167689.1
2259,195704.38
2260,166127.16
2261,186453.81
2262,188583.9
2263,320109.47
2264,398307.84
2265,199963.5
2266,256085.92
2267,330632.03
2268,329109.1
2269,162866.06
2270,205860.4
2271,223138.19
2272,225924.38
2273,174190.53
2274,209570.8
2275,188379.84
2276,183399.7
2277,199431.36
2278,164215.31
2279,117810.04
2280,100755.914
2281,181631.38
2282,192091.19
2283,111781.98
2284,115879.984
2285,122082.52
2286,121816.77
2287,310994.38
2288,274302.6
2289,321275.38
2290,361682.8
2291,299970.34
2292,356398.4
2293,371639.53
2294,331739.1
2295,384996.72
2296,280874.44
2297,304771.4
2298,309924.4
2299,332673.8
2300,307776.9
2301,288065.94
2302,255226.4
2303,242725.97
2304,243603.75
2305,207249.5
2306,203580.69
2307,216383.62
2308,220353.84
2309,259494.55
2310,213987.38
2311,219960.16
2312,192962.03
2313,192263.97
2314,181084.6
2315,197971.69
2316,212628.94
2317,201578.84
2318,193762.89
2319,194081.28
2320,188449.66
2321,245373.34
2322,199719.28
2323,186836.3
2324,203654.72
2325,223322.62
2326,190579.33
2327,215308.53
2328,231894.69
2329,206128.12
2330,207745.56
2331,328047.44
2332,328262.88
2333,293833.38
2334,256998.12
2335,269867.28
2336,297046.4
2337,205087.64
2338,269273.53
2339,233146.44
2340,338846.22
2341,245906.3
2342,236854.28
2343,243397.95
2344,224426.86
2345,234189.81
2346,212246.31
2347,205871.19
2348,234559.3
2349,193917.62
2350,290459.47
2351,245567.3
2352,253026.62
2353,271356.4
2354,144320.84
2355,145549.62
2356,169047.03
2357,205944.48
2358,197515.92
2359,139079.94
2360,111887.1
2361,159022.06
2362,257893.56
2363,134844.03
2364,177009.38
2365,220024.25
2366,193603.78
2367,207659.28
2368,216685.44
2369,206574.47
2370,183529.31
2371,163566.6
2372,200552.69
2373,270156.2
2374,294915.66
2375,212801.34
2376,287320.22
2377,291179.78
2378,158005.97
2379,232079.81
2380,143608.78
2381,195275.34
2382,218892.36
2383,215844.6
2384,252553.16
2385,173806.1
2386,131878.14
2387,130770.85
2388,99797.805
2389,124732.32
2390,145710.42
2391,149959.69
2392,103810.23
2393,170420.53
2394,141319.28
2395,219074.28
2396,140443.81
2397,220570.75
2398,140383.84
2399,48606.395
2400,50587.805
2401,107373.99
2402,137967.34
2403,151467.62
2404,155534.22
2405,174856.25
2406,139728.47
2407,123486.484
2408,155188.44
2409,120394.234
2410,194091.47
2411,105836.72
2412,156988.02
2413,122639.52
2414,143610.14
2415,144006.61
2416,115229.84
2417,109930.39
2418,126084.07
2419,132114.61
2420,126795.195
2421,147662.19
2422,113220.52
2423,129167.88
2424,168098.48
2425,263311.34
2426,153619.17
2427,124728.33
2428,197798.56
2429,96858.38
2430,128670.63
2431,121821.32
2432,141422.22
2433,139486.2
2434,136401.28
2435,160313.44
2436,95331.18
2437,91691.81
2438,119581.914
2439,115378.35
2440,121357.25
2441,98361.88
2442,99298.516
2443,135921.25
2444,152776.88
2445,68912.94
2446,137603.42
2447,197595.72
2448,131565.56
2449,103010.77
2450,162613.53
2451,141548.97
2452,192845.05
2453,77959.68
2454,127705.04
2455,136229.72
2456,116595.4
2457,117455.4
2458,119429.414
2459,90126.12
2460,159749.67
2461,114780.88
2462,130980.46
2463,115217.89
2464,178657.84
2465,131633.61
2466,112537.35
2467,159822.97
2468,80351.305
2469,70448.15
2470,214909.06
2471,205115.64
2472,173684.2
2473,110325.73
2474,80648.12
2475,221468.23
2476,93011.68
2477,112683.77
2478,164844.75
2479,106109.71
2480,146853.06
2481,124695.57
2482,126700.79
2483,97873.414
2484,133604.38
2485,117624.984
2486,153559.36
2487,241849.44
2488,160094.88
2489,160088.12
2490,151852.02
2491,81313.164
2492,196210.33
2493,169604.84
2494,158241.67
2495,81517.555
2496,251097.75
2497,147518.47
2498,99963.56
2499,84902.98
2500,121948.836
2501,129459.88
2502,154078.89
2503,91109.04
2504,202815.25
2505,229220.11
2506,268211.66
2507,283593.03
2508,266772.94
2509,235335.31
2510,232933.11
2511,189077.83
2512,216583.5
2513,232683.98
2514,234862.66
2515,155056.31
2516,189901.34
2517,153440.56
2518,166522.3
2519,227753.53
2520,223162.56
2521,196869.42
2522,238878.31
2523,119482.99
2524,150386.31
2525,151053.22
2526,140682.6
2527,105607.58
2528,119694.74
2529,144988.98
2530,134983.36
2531,255896.28
2532,235330.06
2533,218688.19
2534,235701.62
2535,279454.12
2536,247888.34
2537,231744.34
2538,195329.52
2539,198996.94
2540,198350.03
2541,200715.34
2542,177348.03
2543,132019.33
2544,111412.62
2545,147868.67
2546,134883.25
2547,154329.19
2548,154014.8
2549,182199.22
2550,603479.7
2551,145124.27
2552,124870.26
2553,52953.633
2554,85085.12
2555,108902.61
2556,86571.625
2557,115350.43
2558,182659.78
2559,117923.66
2560,160937.33
2561,129531.67
2562,130380.945
2563,126033.29
2564,191349.45
2565,155522.69
2566,163039.88
2567,126014.02
2568,208471.95
2569,207714.44
2570,119537.21
2571,200115.23
2572,143256.05
2573,232876.97
2574,241415.6
2575,125390.43
2576,131015.234
2577,154952.39
2578,67375.34
2579,42703.867
2580,103998.83
2581,158751.19
2582,119563.99
2583,264249.47
2584,169792.25
2585,223734.44
2586,222160.28
2587,209282.75
2588,136955.9
2589,149627.14
2590,229401.83
2591,266859.12
2592,218904.12
2593,271762.06
2594,173213.31
2595,202840.6
2596,301990.03
2597,213240.34
2598,281557.94
2599,301856.4
2600,220646.1
2601,140602.03
2602,76971.96
2603,94643.88
2604,83200.6
2605,77844.65
2606,156077.05
2607,244071.17
2608,231236.62
2609,181623.53
2610,90946.88
2611,144403.53
2612,168868.78
2613,127423.98
2614,116741.27
2615,157564.92
2616,165834.78
2617,207790.23
2618,238404.1
2619,224040.08
2620,210588.23
2621,186695.22
2622,200534.03
2623,237851.25
2624,297960.34
2625,266158.25
2626,186388.5
2627,159108.7
2628,354616.2
2629,370880.94
2630,307118.53
2631,368156.6
2632,341379.34
2633,267313.94
2634,352943.53
2635,163584.1
2636,203561.83
2637,189800.64
2638,258271.94
2639,196611.95
2640,165209.22
2641,103857.07
2642,191779.19
2643,120671.66
2644,132913.89
2645,105379.95
2646,95313.52
2647,116756.5
2648,140575.27
2649,147495.31
2650,113654.6
2651,141773.9
2652,332585.0
2653,256051.62
2654,260874.28
2655,346006.2
2656,307766.2
2657,304107.16
2658,279136.97
2659,284318.4
2660,315242.6
2661,311274.3
2662,323521.66
2663,283033.84
2664,251634.22
2665,301531.1
2666,269730.34
2667,194651.25
2668,194613.12
2669,196927.88
2670,274144.75
2671,202349.88
2672,207838.78
2673,209341.06
2674,218736.03
2675,176883.75
2676,208705.53
2677,209782.16
2678,256049.12
2679,272261.22
2680,272170.84
2681,340230.53
2682,301920.75
2683,406590.9
2684,296940.44
2685,300055.0
2686,258339.22
2687,285429.3
2688,219039.03
2689,200900.77
2690,351936.88
2691,194716.38
2692,139738.73
2693,215425.69
2694,138625.19
2695,212252.03
2696,198874.17
2697,204295.66
2698,211877.38
2699,175282.62
2700,155539.58
2701,163586.98
2702,128640.14
2703,129551.71
2704,150877.69
2705,100553.86
2706,99443.03
2707,133405.8
2708,116619.11
2709,92318.02
2710,121749.805
2711,302956.22
2712,351191.22
2713,179651.25
2714,154937.66
2715,178747.56
2716,155101.34
2717,212832.66
2718,226667.56
2719,162187.52
2720,190693.28
2721,136243.83
2722,172376.98
2723,161292.77
2724,119941.71
2725,129284.57
2726,144193.66
2727,185780.61
2728,182163.69
2729,148134.08
2730,139438.84
2731,118139.664
2732,119406.62
2733,174998.81
2734,152911.86
2735,129943.75
2736,147557.7
2737,103846.18
2738,137694.28
2739,168276.97
2740,144059.22
2741,139228.28
2742,180587.0
2743,158683.31
2744,171553.78
2745,149105.8
2746,130358.336
2747,152617.78
2748,114485.32
2749,132993.55
2750,117139.05
2751,131157.14
2752,221858.11
2753,181055.3
2754,286799.34
2755,133592.06
2756,95894.41
2757,79236.34
2758,73020.64
2759,152306.44
2760,136274.36
2761,153011.06
2762,147173.16
2763,220776.97
2764,154114.42
2765,279445.4
2766,123161.125
2767,65122.984
2768,114156.01
2769,127001.37
2770,143888.23
2771,96023.5
2772,102001.31
2773,164643.17
2774,133716.77
2775,125871.805
2776,141234.47
2777,152734.0
2778,102998.54
2779,121985.94
2780,93333.93
2781,79376.055
2782,86670.266
2783,84134.23
2784,119816.6
2785,140573.28
2786,48764.06
2787,108094.086
2788,66963.48
2789,187976.73
2790,84293.81
2791,116532.76
2792,52681.633
2793,146546.44
2794,85309.75
2795,106518.62
2796,78869.43
2797,208551.42
2798,120080.445
2799,115933.87
2800,63337.81
2801,92298.73
2802,122604.555
2803,170691.78
2804,129834.53
2805,89551.836
2806,71114.61
2807,160142.39
2808,163619.42
2809,105892.98
2810,124697.99
2811,181889.12
2812,174823.92
2813,175576.66
2814,171154.77
2815,97897.27
2816,213896.5
2817,157656.67
2818,123516.86
2819,181360.03
2820,149889.75
2821,116057.57
2822,200579.33
2823,315351.47
2824,188560.55
2825,185782.67
2826,132782.73
2827,133202.64
2828,245412.72
2829,211475.05
2830,243322.6
2831,193618.67
2832,250029.47
2833,276255.97
2834,225038.4
2835,233763.34
2836,216337.19
2837,173260.19
2838,159176.5
2839,202310.06
2840,206855.69
2841,207218.98
2842,241137.4
2843,151073.9
2844,173979.83
2845,110712.38
2846,219728.69
2847,221951.81
2848,215795.33
2849,210540.66
2850,276111.66
2851,227586.94
2852,244493.47
2853,250758.22
2854,151339.31
2855,212183.66
2856,210226.16
2857,196537.78
2858,213958.86
2859,123962.164
2860,130533.59
2861,137876.34
2862,221022.81
2863,125536.414
2864,251282.81
2865,147067.78
2866,165732.53
2867,80162.664
2868,114197.66
2869,107347.68
2870,147742.88
2871,92039.23
2872,20393.547
2873,98562.02
2874,131221.0
2875,103363.87
2876,164583.62
2877,108862.27
2878,136449.56
2879,141395.2
2880,90767.45
2881,129976.63
2882,154010.89
2883,182138.03
2884,196164.1
2885,167211.48
2886,238092.81
2887,98832.914
2888,126019.84
2889,44907.805
2890,65611.59
2891,144377.03
2892,41656.797
2893,69436.67
2894,39166.465
2895,281355.28
2896,258418.47
2897,208604.9
2898,156644.1
2899,213202.62
2900,175517.03
2901,206680.81
2902,198681.22
2903,308422.1
2904,320448.6
2905,84831.414
2906,217064.89
2907,115494.01
2908,128787.09
2909,153754.05
2910,56909.805
2911,78345.484
2912,160955.92
2913,77530.57
2914,67402.13
2915,73282.36
2916,80779.1
2917,206747.6
2918,105920.47
2919,240942.95
